iteration,selected_index,min_distance,max_distance,mean_distance
526,723,0.0,0.27950908572745053,0.12883920180167965
527,2543,0.0,0.279448328521854,0.12858513590805623
528,916,0.0,0.27941368131879374,0.12833430299704168
529,2071,0.0,0.27937959315926003,0.12809220617504002
530,1687,0.0,0.2792374932633094,0.12783217839222663
531,523,0.0,0.279103139973648,0.12752004325055352
532,1591,0.0,0.2790080872384783,0.12709494963320675
533,1329,0.0,0.278899478557325,0.12682618225205317
534,1096,0.0,0.27860063325314866,0.12657546205133594
535,966,0.0,0.278531458713225,0.12632856271070186
536,475,0.0,0.2783928710786682,0.1260913254047521
537,1391,0.0,0.2781685965134143,0.1258510420276426
538,547,0.0,0.27777847953525336,0.1256010346607991
539,1722,0.0,0.27772299727111754,0.12529375486473207
540,1996,0.0,0.2775639021867104,0.1249008760181848
541,3215,0.0,0.27745691691300994,0.12466286267178829
542,1095,0.0,0.27742324615741765,0.12441803625408869
543,1507,0.0,0.2771959348567414,0.12418004966029948
544,1448,0.0,0.2771683992618619,0.12393627664594667
545,811,0.0,0.2766374439417376,0.12369778547720854
546,2595,0.0,0.2763372637484905,0.12346831617395004
547,1727,0.0,0.27620826046590613,0.12322057935980711
548,2858,0.0,0.2761363555347662,0.12297040380664848
549,3105,0.0,0.27612140226954807,0.12273542008382833
550,1261,0.0,0.2760815252813455,0.12249504498039564
551,504,0.0,0.27606999356090745,0.1222504728706606
552,2760,0.0,0.27591019762289665,0.12201797015353084
553,893,0.0,0.27581505597189837,0.12176471069815868
554,527,0.0,0.27578761865188683,0.12152897050427856
555,2881,0.0,0.275724215738871,0.12128926152011955
556,1959,0.0,0.27510682668144404,0.12106121447981213
557,611,0.0,0.2750799730683539,0.12082387820925147
558,713,0.0,0.2750530422813025,0.1205480410945102
559,1530,0.0,0.27500675510030426,0.12030854169798715
560,1293,0.0,0.27496272477571626,0.12006745052605994
561,1412,0.0,0.27491905927414717,0.11984502710529103
562,1045,0.0,0.2749134484977564,0.11952144224756114
563,198,0.0,0.27482843613176244,0.1192157359361008
564,3142,0.0,0.2748139012172173,0.11894979819859713
565,444,0.0,0.27455216774645036,0.11871650592040861
566,1057,0.0,0.27441770403532906,0.11846629490973502
567,971,0.0,0.27440901188961053,0.11800212857966169
568,3052,0.0,0.2743687018462574,0.11772176592162185
569,2549,0.0,0.27405852466242264,0.11743389994108222
570,1868,0.0,0.2740213893358636,0.1171947166168048
571,180,0.0,0.2740196867180716,0.11690341772580955
572,2692,0.0,0.2740099989309796,0.11666578273656213
573,2643,0.0,0.2736146663272058,0.11641930416548912
574,2467,0.0,0.27353912303887484,0.11610950988264132
575,421,0.0,0.27351952397487167,0.11583860409580632
576,620,0.0,0.2731293862768214,0.11560112070178495
577,2924,0.0,0.27304425637920754,0.11534546454038726
578,572,0.0,0.2729888356205107,0.11510520216441927
579,649,0.0,0.27276418881264447,0.11486881508646098
580,280,0.0,0.2725345012266585,0.11461481224868456
581,676,0.0,0.2725180521206245,0.11437182958280949
582,1471,0.0,0.27246370453725993,0.11413491515962446
583,570,0.0,0.27233460096032835,0.1138923542362351
584,669,0.0,0.2722492885586882,0.11364451310322973
585,2919,0.0,0.27198206453487234,0.11340756252852681
586,2996,0.0,0.27188775328582665,0.1130736092716056
587,753,0.0,0.27187930686443107,0.11284908806650748
588,1949,0.0,0.27183150542328294,0.11262709504491987
589,2897,0.0,0.2717940271325215,0.11241256176865101
590,2888,0.0,0.2715995838381026,0.11218743655034671
591,2105,0.0,0.27144850029786255,0.11196188140693243
592,2057,0.0,0.2712712932089957,0.11171719307527306
593,2705,0.0,0.27126612539290085,0.1114754984133441
594,330,0.0,0.2712316093300154,0.11121500931106433
595,2732,0.0,0.27116375060738107,0.11095345187655725
596,1919,0.0,0.27114971638653745,0.11071598892919875
597,2699,0.0,0.27111134325858016,0.11048462628574084
598,2906,0.0,0.2710027182527647,0.11026706003057667
599,298,0.0,0.27099217390296176,0.11003693111669624
600,2189,0.0,0.27076649348533005,0.10977798048502672
601,1546,0.0,0.2706886852108723,0.10953921546088183
602,2565,0.0,0.270616858953122,0.10932103314468143
603,2203,0.0,0.2705079062645592,0.10904018873464787
604,2880,0.0,0.2702884076924237,0.10881261447459147
605,830,0.0,0.2700263613180418,0.10857307867167065
606,894,0.0,0.26994064309655924,0.10834309578081663
607,394,0.0,0.26992555959131614,0.10809013099115171
608,2426,0.0,0.2699137230557848,0.1078431261576008
609,425,0.0,0.26963950364021905,0.10761966521456338
610,2091,0.0,0.2696356845176446,0.10739913264379548
611,2359,0.0,0.2695726535928935,0.10713250629847337
612,2159,0.0,0.2695568383434107,0.10680612768706198
613,1484,0.0,0.2694947521857038,0.10657527600599853
614,2710,0.0,0.2692229358265061,0.10634676082722937
615,275,0.0,0.26906161112861604,0.10612151763829564
616,2179,0.0,0.26884933468663486,0.10590568478624167
617,1492,0.0,0.26860586885762483,0.10566996118614894
618,2896,0.0,0.2684331450151366,0.10545388924301675
619,2754,0.0,0.2682719792607408,0.10522868453824537
620,2738,0.0,0.26821018795326473,0.10498877444082279
621,211,0.0,0.26821018795326473,0.10476220231655523
622,372,0.0,0.26815786170088324,0.10453470248804551
623,705,0.0,0.2681308141468797,0.10431745339237733
624,408,0.0,0.26782696746763035,0.10408525893187554
625,2857,0.0,0.2677901609191745,0.1038451292223756
626,451,0.0,0.26748880417135584,0.10362300791293308
627,615,0.0,0.2673708660137471,0.1034146249145836
628,586,0.0,0.2672516368444957,0.10317705598943622
629,292,0.0,0.26690474252430896,0.1029730256204834
630,488,0.0,0.2665773827964094,0.10275292766642248
631,2382,0.0,0.26645977687041067,0.10251077741395168
632,465,0.0,0.26639832735198876,0.10228023933385458
633,852,0.0,0.26635611550750743,0.10205485381382098
634,2912,0.0,0.26632753071512383,0.10183794143120956
635,728,0.0,0.2662864821382436,0.10160537414098768
636,144,0.0,0.26605139574794817,0.10138189035953034
637,954,0.0,0.2659980247263933,0.10117337055232382
638,2722,0.0,0.26583062732796964,0.10094065921027298
639,1517,0.0,0.26562029416360683,0.1006845458381617
640,1692,0.0,0.2655725693196588,0.10035788087716853
641,2645,0.0,0.2654963906709665,0.10013895794362881
642,1462,0.0,0.2654899980091034,0.09991453026810676
643,1300,0.0,0.2651092600451932,0.09967858978599688
644,515,0.0,0.26491605850607375,0.09944050125456978
645,1745,0.0,0.2644655864272852,0.09917991667114517
646,1037,0.0,0.2641528697718282,0.09895104426118334
647,1354,0.0,0.2632732887914591,0.09871495091037161
648,887,0.0,0.26302364643150145,0.09848722003252744
649,202,0.0,0.26278916736317254,0.09823527644645046
650,2569,0.0,0.26277652592224365,0.09800376942786286
651,1729,0.0,0.2626509118479509,0.0977750439319791
652,463,0.0,0.26264732772497923,0.09754379992090569
653,1759,0.0,0.26228489460967463,0.09731292273825817
654,2670,0.0,0.26214551704118544,0.09708600311026032
655,2266,0.0,0.2616157497573304,0.09686009933653363
656,2288,0.0,0.26154130873801795,0.09660454903990995
657,516,0.0,0.2611401671160864,0.0963804442389805
658,2537,0.0,0.2609666254925508,0.09613079285980305
659,1233,0.0,0.2607492998625665,0.0959161213589001
660,111,0.0,0.2606955196112488,0.09568311482625638
661,589,0.0,0.26069024203767915,0.0954495588528478
662,3071,0.0,0.26042583303675126,0.09522160988581808
663,3207,0.0,0.26034872888300187,0.0950052511650103
664,2252,0.0,0.2603252067109613,0.09479785589509324
665,2407,0.0,0.2603100125527913,0.09457101107544955
666,357,0.0,0.2600666330145177,0.09434865339457865
667,374,0.0,0.2600438180223581,0.09413599474070904
668,1433,0.0,0.2599620127206537,0.09391552404733454
669,1509,0.0,0.2598479178067924,0.09367680478510673
670,2586,0.0,0.25973653387800366,0.09339078748541818
671,2241,0.0,0.2595103314513513,0.09305414563962523
672,1739,0.0,0.2593773362821344,0.09284324590122195
673,1394,0.0,0.2593757613382955,0.09259601194495273
674,1502,0.0,0.259257257921484,0.09236841022084226
675,2695,0.0,0.259217612211791,0.0921301630806912
676,1477,0.0,0.2591783385104334,0.09191067994826341
677,829,0.0,0.25914325348022904,0.09166400358805728
678,2400,0.0,0.25910777520733497,0.09147441000054947
679,2469,0.0,0.258978110680635,0.09126351142127219
680,2428,0.0,0.258898819088768,0.09104881759775531
681,556,0.0,0.25877179814554924,0.0908134549106466
682,51,0.0,0.25877179814554924,0.0905857609211484
683,1457,0.0,0.2583846634030944,0.09034356443974116
684,1366,0.0,0.25821093396735323,0.09011533333977786
685,2456,0.0,0.2579576632538154,0.08991176199511934
686,2656,0.0,0.25769910166050497,0.0896958951914451
687,2960,0.0,0.2576577645047744,0.08945356119962165
688,165,0.0,0.25755060147874004,0.08922612993626262
689,1947,0.0,0.2575277176466974,0.0889666180362983
690,981,0.0,0.2575210118380014,0.08873412851081618
691,131,0.0,0.25744311263367775,0.08852589458211443
692,2016,0.0,0.25736382532696095,0.0883282387589255
693,949,0.0,0.257178592887757,0.08812578263960237
694,395,0.0,0.25713952964253234,0.08791394074167377
695,1014,0.0,0.2570289584216025,0.08768498988372533
696,3067,0.0,0.2570031056835705,0.0874560568578881
697,2514,0.0,0.25691173720816257,0.08724208407304684
698,2890,0.0,0.2567952560003401,0.0870442594850414
699,2648,0.0,0.2566998369297236,0.0868185234075806
700,1024,0.0,0.2564899515768176,0.08651512149963614
701,219,0.0,0.25635733076956274,0.08630282597457838
702,335,0.0,0.25576895094902474,0.08607644469282492
703,1173,0.0,0.25574847668107376,0.08580584341881031
704,1629,0.0,0.25572037499770345,0.08557948228480533
705,2255,0.0,0.2556859542344083,0.08537253477759386
706,3198,0.0,0.2553053849883387,0.08517451034786998
707,1710,0.0,0.2552035676187571,0.08493684075089586
708,1785,0.0,0.25487282590250243,0.08471240257409433
709,1750,0.0,0.25450571228346924,0.08451897232864442
710,2781,0.0,0.25449899887153365,0.08419874498344268
711,1803,0.0,0.25447230688330696,0.08374221782039201
712,1125,0.0,0.25446713535228854,0.08347127625297605
713,566,0.0,0.254369537478461,0.08324462551894406
714,1203,0.0,0.25401340551200996,0.08303477952082924
715,730,0.0,0.2534227354590419,0.08281404879955873
716,2024,0.0,0.2533815004779687,0.08258127718191655
717,1704,0.0,0.2530168491498678,0.08236802864400303
718,1042,0.0,0.2528595675397162,0.08214357731500677
719,1733,0.0,0.2527042192765071,0.08193185028770338
720,1931,0.0,0.2523025854064095,0.08169825795488682
721,381,0.0,0.2522433322924469,0.08149000990435994
722,1398,0.0,0.2515254922716873,0.08127654591018327
723,715,0.0,0.2515116237124298,0.08107195609500956
724,2756,0.0,0.25134730108210435,0.08084642092978599
725,2172,0.0,0.251038421435881,0.08062637314707517
726,37,0.0,0.25067974600106074,0.08041692454828914
727,94,0.0,0.25057231331142915,0.08021465256901933
728,1120,0.0,0.2505609417342882,0.08000184683764199
729,1980,0.0,0.25051101683216137,0.07978417822910563
730,2232,0.0,0.25049586332214346,0.0795268508118949
731,587,0.0,0.2504209628881922,0.07932081199410225
732,25,0.0,0.2503905543956898,0.07910622231142123
733,691,0.0,0.25038280704195454,0.07889843475856105
734,497,0.0,0.2495916233980558,0.07867442286346518
735,2145,0.0,0.24955610872371772,0.07840133719548552
736,2492,0.0,0.24904159187410232,0.07822121636705433
737,2624,0.0,0.24899246140190556,0.07801153632637858
738,2579,0.0,0.24891682944018878,0.07774438278544207
739,1921,0.0,0.2487086757373843,0.07755910514137165
740,2527,0.0,0.2484831577984683,0.0773604532057193
741,80,0.0,0.24826557912369357,0.07716007372569293
742,1554,0.0,0.24739675452887286,0.07694575690765906
743,797,0.0,0.24712283293527498,0.07674355973204845
744,1383,0.0,0.24700972694079287,0.07653838676760435
745,1103,0.0,0.2469882422736734,0.0763424239927267
746,2181,0.0,0.24687472715883027,0.07613343436721062
747,1599,0.0,0.24661349588005163,0.07581998207914795
748,703,0.0,0.24652472936546804,0.07560021792029332
749,1898,0.0,0.24618181867359493,0.0753676001326466
750,1389,0.0,0.2461119696251188,0.07515563467025747
751,2042,0.0,0.2457806708774259,0.07495283701301272
752,1763,0.0,0.2456485608586657,0.0747373066801694
753,1811,0.0,0.24549070050741872,0.07449423536068074
754,2443,0.0,0.24524784583059275,0.07425414159947907
755,2221,0.0,0.24511380015777282,0.07402210752352247
756,1255,0.0,0.24507594503631086,0.07381344503923054
757,2089,0.0,0.24491630870111147,0.07360689474979881
758,1478,0.0,0.24458736417359483,0.07340486471569194
759,3084,0.0,0.24439150128000012,0.07315238641720671
760,26,0.0,0.24426504155637105,0.07292771911810032
761,3199,0.0,0.24415420462309387,0.07273959027905658
762,1171,0.0,0.24406102073740768,0.07254417221364046
763,659,0.0,0.24354874483368855,0.07232730681027522
764,2116,0.0,0.24334319891531947,0.07212312952943264
765,1041,0.0,0.24318437648201727,0.07190889417245108
766,890,0.0,0.24312278950827523,0.0716675993470268
767,530,0.0,0.2430966645996348,0.07146939188141742
768,3070,0.0,0.24308219968884853,0.07126396828430896
769,2950,0.0,0.2430410549449386,0.07103865314864267
770,2031,0.0,0.24235987184603178,0.07086855285753056
771,2329,0.0,0.24183016772638397,0.07066023487827588
772,3129,0.0,0.24180657363094868,0.0704566307513889
773,1305,0.0,0.24179313175523845,0.07024414301286185
774,2459,0.0,0.24146253360839298,0.07007380561951528
775,2075,0.0,0.24035281347348453,0.06987509669043926
776,2270,0.0,0.2401794949517046,0.06966823692373347
777,694,0.0,0.23968666506691558,0.06945719749921586
778,1624,0.0,0.2396081447523124,0.06924500718929522
779,2876,0.0,0.23846817278052893,0.06907614293561644
780,2553,0.0,0.23832491738180375,0.06887640237471437
781,2932,0.0,0.2382917657531692,0.06867314475209278
782,437,0.0,0.2370965256567933,0.06848415039063056
783,1156,0.0,0.2369287781716768,0.06829448516297543
784,293,0.0,0.2369089741599105,0.06813431507403035
785,1440,0.0,0.2361845124547616,0.06793490828659829
786,3210,0.0,0.23612492867114912,0.06776308910624404
787,3069,0.0,0.23581291807373012,0.06753558999439922
788,835,0.0,0.2357248125801567,0.06732050502478742
789,2107,0.0,0.235392273760522,0.06716045350905185
790,2476,0.0,0.2349985273880543,0.06696743643392049
791,2637,0.0,0.23480575042155402,0.06676851778250958
792,1779,0.0,0.23471957079355407,0.06652799247786736
793,2679,0.0,0.23459049353946435,0.06634089317975807
794,2940,0.0,0.23439817244855402,0.06613566105312156
795,2991,0.0,0.2343929804101554,0.06592862433378732
796,2962,0.0,0.23383293388401227,0.06572416684112635
797,2113,0.0,0.23352586650466026,0.06553101959033036
798,2431,0.0,0.23338370626515906,0.06534909030737646
799,83,0.0,0.23333537102015803,0.06514528631116386
800,2156,0.0,0.2331877577674087,0.06497556646307005
801,2124,0.0,0.23284837707322886,0.06479706665814507
802,903,0.0,0.23280525438599212,0.06458577617071792
803,243,0.0,0.23250938873419924,0.06437460108347723
804,1930,0.0,0.232278709626043,0.06419116345266729
805,880,0.0,0.23176672631759587,0.06398909229616252
806,606,0.0,0.23175812068558718,0.06379028119666662
807,532,0.0,0.2315933334406089,0.06359965181839422
808,49,0.0,0.23142314291909016,0.06338928005649751
809,1887,0.0,0.23138473218266967,0.06313725823444893
810,2384,0.0,0.23137591217246273,0.06294598540386308
811,998,0.0,0.23137267046014656,0.06275182008230241
812,1274,0.0,0.23126120978520973,0.0625977141920496
813,2519,0.0,0.23114176211694268,0.06240822329400636
814,1371,0.0,0.23091334567849126,0.06222264809841782
815,1677,0.0,0.23066181663803115,0.06200222857327657
816,1083,0.0,0.230622167403409,0.061816705291651466
817,1249,0.0,0.23052271981678,0.06162765637034574
818,959,0.0,0.2302557878692058,0.06144898079644664
819,2826,0.0,0.23024983728227183,0.06125617073089546
820,2801,0.0,0.23017666660935407,0.0610516638815745
821,2951,0.0,0.22973121820075537,0.06084235527903628
822,915,0.0,0.22936951047730084,0.06061032429840547
823,2021,0.0,0.22921307382026226,0.06042592116108524
824,2856,0.0,0.2288217295295533,0.060247583802395255
825,931,0.0,0.22866984523281914,0.06004291048835983
826,1966,0.0,0.22853401562746634,0.05984005177809924
827,1661,0.0,0.22821638512997203,0.059642570350203185
828,1768,0.0,0.22813546720950878,0.0594264402207565
829,1938,0.0,0.228073496571578,0.0592336007243414
830,1632,0.0,0.2279366819451103,0.05905149505514929
831,412,0.0,0.22791269576918516,0.05884746226876579
832,704,0.0,0.22782178064252728,0.058657840568058776
833,3146,0.0,0.22774651990334807,0.058468382929763064
834,3093,0.0,0.22614202901301209,0.05828356072984079
835,1218,0.0,0.22604962070243081,0.058103842125643984
836,360,0.0,0.22586834545242016,0.05792053949678843
837,1205,0.0,0.22567970007843635,0.05774031063623439
838,1449,0.0,0.2254940849149882,0.057560749394056844
839,1035,0.0,0.22465499678723613,0.05736032360376894
840,2473,0.0,0.22414680704429019,0.05716875756647659
841,719,0.0,0.22390439469327245,0.05698531448690608
842,3108,0.0,0.2236479323669176,0.05674114906984275
843,2672,0.0,0.2234678681381593,0.0565496281726191
844,2321,0.0,0.22343336358726582,0.05636192907933992
845,1575,0.0,0.22321745385939032,0.05599604012295791
846,27,0.0,0.22318405136978794,0.055866233146485936
847,3152,0.0,0.2229693762558303,0.05570785889453131
848,2852,0.0,0.22207500431357466,0.05551967644137327
849,825,0.0,0.22180009806413636,0.05533513590318018
850,1018,0.0,0.22137188656385842,0.055150661388897335
851,2573,0.0,0.2211233766973961,0.054968614444194396
852,2438,0.0,0.22085356543749193,0.054792150454187
853,1003,0.0,0.22085356543749193,0.05458661402443715
854,1655,0.0,0.2206686877596157,0.054331638287331986
855,1322,0.0,0.22049931590497482,0.054146282227602545
856,1684,0.0,0.22042705874671778,0.05395907086950004
857,1788,0.0,0.22022452274486307,0.05376500329316802
858,2366,0.0,0.2198696301829868,0.05356583607399728
859,2054,0.0,0.21968935092315184,0.05339059846095196
860,2349,0.0,0.21938108576850712,0.05321372629250761
861,2207,0.0,0.21927345372232787,0.05304776257503805
862,3143,0.0,0.21912705944004693,0.05286907294430782
863,3077,0.0,0.21898864669772378,0.05270519861150887
864,526,0.0,0.21873357609345065,0.05253280091994252
865,1747,0.0,0.21850130252414462,0.05235161579065782
866,278,0.0,0.21793871284070776,0.05217719140588871
867,2737,0.0,0.2179103216185928,0.05195408784288527
868,2422,0.0,0.21785208422559735,0.051771466368741165
869,2989,0.0,0.21760920061305075,0.051578938045831677
870,1214,0.0,0.2169127362783896,0.051410523960477725
871,563,0.0,0.2168125097513979,0.05123987619312368
872,329,0.0,0.21643772366533182,0.05105201025852817
873,2169,0.0,0.21553663601753714,0.05089868817234464
874,2557,0.0,0.2152747698998735,0.0507228427494107
875,1654,0.0,0.21497646530139197,0.05052883017678783
876,1092,0.0,0.21496537602031215,0.0503527420254843
877,2194,0.0,0.2149234776337301,0.05018239757762135
878,1897,0.0,0.21481528853887424,0.050015909082135615
879,2274,0.0,0.2144309327172581,0.04982926693619437
880,1536,0.0,0.21422450616265576,0.04964157935930962
881,2450,0.0,0.2139704444813937,0.04947614061306752
882,3027,0.0,0.2138914389314694,0.04929950391461584
883,2415,0.0,0.21363239176779286,0.049110579178592934
884,1615,0.0,0.21360927931787382,0.04889167326439576
885,1997,0.0,0.21315983340678513,0.048720009070731866
886,968,0.0,0.21228715448909444,0.048562023698959365
887,2230,0.0,0.2122377444189898,0.04837318785686391
888,3008,0.0,0.21156303618886682,0.04814980281202091
889,2063,0.0,0.2115235817079095,0.04798065641015475
890,1602,0.0,0.211480499898389,0.04781271681988208
891,2596,0.0,0.21146371461834246,0.04763263056136673
892,2343,0.0,0.21020461208923205,0.04747816915183424
893,2309,0.0,0.2098989664573933,0.04725839120930349
894,210,0.0,0.20960895947493574,0.04708837911594452
895,3125,0.0,0.20928616125121413,0.04691584090642994
896,548,0.0,0.2090049411358599,0.04674379335361274
897,254,0.0,0.20893376447547504,0.04657239469932562
898,479,0.0,0.2085174381006592,0.04642131521101775
899,3101,0.0,0.20827696250072295,0.04625066860033236
900,1590,0.0,0.2079086522219582,0.04608055478776481
901,2200,0.0,0.20772916410044165,0.04590992320513947
902,2864,0.0,0.20740516281340268,0.04574742184370818
903,2498,0.0,0.2071642681833615,0.045588008554339164
904,1975,0.0,0.20714997614836497,0.04541845401064645
905,2297,0.0,0.20663239940789457,0.04524783430822468
906,1679,0.0,0.20605864862531467,0.045070162305583146
907,3177,0.0,0.20569501638833157,0.04491008912089154
908,645,0.0,0.2053878982157633,0.04474825761444945
909,1671,0.0,0.20503953884627119,0.04457540727514976
910,2730,0.0,0.204989270163044,0.04440446605085729
911,3217,0.0,0.20467874941884753,0.04424862603423881
912,1693,0.0,0.20396481825150656,0.04408005208738481
913,3184,0.0,0.2039413580787841,0.04392892066885653
914,2287,0.0,0.20330289436154478,0.04375931794253132
915,1550,0.0,0.2032835266901988,0.04358540171317217
916,886,0.0,0.20305403286943685,0.04341817854934062
917,1286,0.0,0.202868864149274,0.043252034607670437
918,2184,0.0,0.2028004781352737,0.043090219053271886
919,2547,0.0,0.20246212871767527,0.04292041019468601
920,2037,0.0,0.20225107854400307,0.042765664190779644
921,1606,0.0,0.20221644624016025,0.042598804872852496
922,3157,0.0,0.20153147335895932,0.042431257683055196
923,2303,0.0,0.2012992038626734,0.0422757617478568
924,3,0.0,0.20025416897709541,0.04210382558297951
925,2281,0.0,0.2000734526406402,0.04192423416659872
926,3104,0.0,0.19978345657949484,0.04177188103515206
927,3163,0.0,0.1993688179333596,0.041595125540914615
928,2077,0.0,0.19926744890972456,0.041420853280561894
929,2842,0.0,0.19908971952046223,0.04126377492364154
930,1891,0.0,0.19883548742704965,0.041091442112633554
931,2750,0.0,0.19840605028095226,0.04091663917310119
932,1902,0.0,0.19838825506875313,0.04078485956724565
933,1278,0.0,0.19755019440666488,0.04061976814582301
934,3095,0.0,0.19754275366228558,0.040480009194972674
935,3085,0.0,0.197496826289832,0.040332834697281335
936,1691,0.0,0.19746420521899363,0.04017888070993308
937,36,0.0,0.19697360947652437,0.040007454312915074
938,1025,0.0,0.19692077829936247,0.03985116360153129
939,213,0.0,0.19664239073393264,0.039700637322840744
940,1647,0.0,0.19604793717283533,0.0395331251522002
941,373,0.0,0.1955585615014067,0.039386637388593874
942,1627,0.0,0.19524933029226094,0.03922313367802394
943,2164,0.0,0.19517157803270063,0.03908468850993891
944,2308,0.0,0.1951188916410943,0.038924473823890776
945,2295,0.0,0.19510918527771168,0.03876918211285592
946,2119,0.0,0.19435960300144606,0.03861186794167017
947,2137,0.0,0.19434080850065083,0.03844366214619451
948,1832,0.0,0.19311624205291117,0.038059392962044414
949,186,0.0,0.19277559231268585,0.03792000297252282
950,1182,0.0,0.1925829968044144,0.03778879143211608
951,2481,0.0,0.1918200469911144,0.03761656927401563
952,2771,0.0,0.19157772580500085,0.03746276865687063
953,2969,0.0,0.19096391431010307,0.03729819559910768
954,2149,0.0,0.18989377281260655,0.037145452982578264
955,2788,0.0,0.1898751587065608,0.036989430743633915
956,1990,0.0,0.18971928883896563,0.03683408271518429
957,3154,0.0,0.1891721137196818,0.036677993374056306
958,2354,0.0,0.18869637857648955,0.03651805629127289
959,1639,0.0,0.18808957804745907,0.03636300904462782
960,1724,0.0,0.1874376695466646,0.036210460853249776
961,3046,0.0,0.18735403622739874,0.036069752483803785
962,1192,0.0,0.18708987637505328,0.03592021635441305
963,1158,0.0,0.18696760128266324,0.0357636483232285
964,3035,0.0,0.18694350500675935,0.03562830950985641
965,2441,0.0,0.18685520866570543,0.03547868962582255
966,629,0.0,0.18638509691431418,0.03531803782352321
967,2432,0.0,0.186222169867023,0.03515360228494524
968,2825,0.0,0.18478338018169616,0.03501801593837093
969,2214,0.0,0.18390780924233918,0.034856858573228344
970,1774,0.0,0.1835238315188699,0.03469277608483869
971,2002,0.0,0.18318960128992995,0.034545168081752155
972,1971,0.0,0.18316455216253558,0.03439190304831582
973,2655,0.0,0.18294875595662852,0.03424556504234685
974,2465,0.0,0.18284870385600901,0.03409940687706067
975,1926,0.0,0.18272661238356727,0.03397312442621995
976,1770,0.0,0.18249839769770831,0.033820344380010484
977,2155,0.0,0.1823953150366972,0.03369661845134921
978,2319,0.0,0.18073979106100813,0.03356614730830514
979,184,0.0,0.1805434399584766,0.033421251896692844
980,2799,0.0,0.18014360856239664,0.033261960315474466
981,2224,0.0,0.17965975732636227,0.03312069953446011
982,2778,0.0,0.17964938088970375,0.03297126584968124
983,2239,0.0,0.1780687937577943,0.032824464479083756
984,2455,0.0,0.17724414447238773,0.03269483329169515
985,1584,0.0,0.1769259315025072,0.03254342513294865
986,1822,0.0,0.1761984978616634,0.032304150960835616
987,2217,0.0,0.17552028321005875,0.03217115774328378
988,2049,0.0,0.17512223454210796,0.032017402899971445
989,2372,0.0,0.17421405484462957,0.03187289587364206
990,1905,0.0,0.17415265173127256,0.031734518669939794
991,2409,0.0,0.1731012874674538,0.031579441655644865
992,1570,0.0,0.17282863766164075,0.031441602559226595
993,2126,0.0,0.1727660109782188,0.03132435099005373
994,1007,0.0,0.17169980596565015,0.031184818616060653
995,1564,0.0,0.1714258904916207,0.031043193103773677
996,2012,0.0,0.17103875658966386,0.030891899492865957
997,1226,0.0,0.17033849661471778,0.030750364627284067
998,908,0.0,0.16983449889947064,0.030614430808013637
999,1894,0.0,0.16935111480059703,0.030503648921653536
1000,2590,0.0,0.16916440514238776,0.03036023724444329
1001,1620,0.0,0.1690694424013802,0.030212899858934678
1002,1011,0.0,0.1689744019800734,0.03009036117566477
1003,1138,0.0,0.16770410857060045,0.029956154236304832
1004,2810,0.0,0.16761475914859944,0.029828459255044074
1005,2087,0.0,0.1670237778361824,0.02967917315659485
1006,1781,0.0,0.1666827157423318,0.029538139169821055
1007,2508,0.0,0.16647114980785796,0.029405627524127086
1008,1608,0.0,0.1662455774696217,0.029266941536687522
1009,1875,0.0,0.1659673829475523,0.02913440066343729
1010,734,0.0,0.16505228906475147,0.0290097390813912
1011,2610,0.0,0.1645804005593455,0.028899822285828745
1012,1994,0.0,0.16411334511233314,0.028791802502151027
1013,2314,0.0,0.16229381236934498,0.028672088994122238
1014,3038,0.0,0.16178226102843668,0.02855058384739906
1015,2229,0.0,0.1616937310287358,0.028418933465387628
1016,1813,0.0,0.16156385332764334,0.028270967974226496
1017,12,0.0,0.1607785493887272,0.028134966133397225
1018,1945,0.0,0.1604706626732735,0.028023501164166523
1019,1593,0.0,0.16003196865166228,0.02787772656222034
1020,2235,0.0,0.15979477946129572,0.02774729998356643
1021,1029,0.0,0.15976477100579467,0.027626606796568785
1022,1787,0.0,0.15963502065785012,0.027497246846346066
1023,3017,0.0,0.1588971067642423,0.02726797571736252
1024,15,0.0,0.15717377698141144,0.027173632384495695
1025,3080,0.0,0.15677582214830715,0.027057081994078667
1026,1610,0.0,0.15523195684823235,0.0269193340479246
1027,1883,0.0,0.15518083644427205,0.026790910684558706
1028,1306,0.0,0.15479003155709858,0.02667993170694847
1029,2367,0.0,0.15429528852509167,0.02655817384882503
1030,3123,0.0,0.15350864929918065,0.02644332272075573
1031,2418,0.0,0.15323560561115548,0.026335199053888658
1032,1796,0.0,0.15307869374113128,0.026204655225019167
1033,366,0.0,0.1514912845923769,0.026077366273073655
1034,3170,0.0,0.15128484500963243,0.025945494829060948
1035,1852,0.0,0.15037457728160702,0.02574609977379352
1036,1798,0.0,0.1496173303497411,0.025618603589177263
1037,1982,0.0,0.14916183399819166,0.025500119403987206
1038,2326,0.0,0.14886443105307764,0.025384367782113764
1039,1563,0.0,0.14610728462710607,0.02527108765293386
1040,1659,0.0,0.14592180027875007,0.02515259988892259
1041,2322,0.0,0.1445176280365491,0.02502932333121225
1042,2948,0.0,0.14052368462868173,0.024907478390450936
1043,1044,0.0,0.13980637709719035,0.02481946874639353
1044,2784,0.0,0.13968720844582488,0.024714225123951772
1045,2310,0.0,0.13962151838207035,0.02460476611648468
1046,1858,0.0,0.13903635460975433,0.024470185467898992
