image_path,basename,mean_brightness,std_brightness
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_95_1330-jpg_gamma_jpg.rf.1d7d7d860f06c7c72b3408bc1aa30101.jpg,GX010069_95_1330-jpg_gamma_jpg.rf.1d7d7d860f06c7c72b3408bc1aa30101.jpg,118.96676649305556,67.53409422294182
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_95_1330-jpg_gamma_jpg.rf.f2f2f22107a0a316d5a0897b54af1e55.jpg,GX010069_95_1330-jpg_gamma_jpg.rf.f2f2f22107a0a316d5a0897b54af1e55.jpg,118.97588541666667,67.51068954772343
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_96_1337-jpg_gamma_jpg.rf.02f28aedee6e46cba9420d60e5f61a35.jpg,GX010069_96_1337-jpg_gamma_jpg.rf.02f28aedee6e46cba9420d60e5f61a35.jpg,117.15063368055556,69.61451809025705
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_96_1337-jpg_gamma_jpg.rf.11717125a3db50d556313465c7c77790.jpg,GX010069_96_1337-jpg_gamma_jpg.rf.11717125a3db50d556313465c7c77790.jpg,117.15300347222222,69.6637846518607
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_96_1337-jpg_gamma_jpg.rf.564ca540f226134ec7e476df926b54a6.jpg,GX010069_96_1337-jpg_gamma_jpg.rf.564ca540f226134ec7e476df926b54a6.jpg,117.15868923611112,69.68577339677661
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_97_1343-jpg_gamma_jpg.rf.6f67d9942376577aa1c4cb67d1899855.jpg,GX010069_97_1343-jpg_gamma_jpg.rf.6f67d9942376577aa1c4cb67d1899855.jpg,114.87971788194444,70.39916491147399
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_97_1343-jpg_gamma_jpg.rf.ddfa72827593bca46b01b6aae5d4e38e.jpg,GX010069_97_1343-jpg_gamma_jpg.rf.ddfa72827593bca46b01b6aae5d4e38e.jpg,114.84731770833334,70.33297747930143
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_97_1343-jpg_gamma_jpg.rf.eea5ff907d7a76c35587c79f3561405f.jpg,GX010069_97_1343-jpg_gamma_jpg.rf.eea5ff907d7a76c35587c79f3561405f.jpg,114.84709201388888,70.38549381043974
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_98_1352-jpg_gamma_jpg.rf.27dfb1a2d8d8f16df2867a95a7db545c.jpg,GX010069_98_1352-jpg_gamma_jpg.rf.27dfb1a2d8d8f16df2867a95a7db545c.jpg,115.2544921875,69.10171306475294
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_98_1352-jpg_gamma_jpg.rf.93c0640073f994f37c35b07f26d0d979.jpg,GX010069_98_1352-jpg_gamma_jpg.rf.93c0640073f994f37c35b07f26d0d979.jpg,115.2575217013889,69.12182606062473
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_98_1352-jpg_gamma_jpg.rf.aaa48fbc6b3f92102632a9b7e41992b2.jpg,GX010069_98_1352-jpg_gamma_jpg.rf.aaa48fbc6b3f92102632a9b7e41992b2.jpg,115.25885416666667,69.09488192378699
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_99_1365-jpg_gamma_jpg.rf.83cdf6990392f66267859e6cecfbd9c6.jpg,GX010069_99_1365-jpg_gamma_jpg.rf.83cdf6990392f66267859e6cecfbd9c6.jpg,117.5840798611111,68.40748800352162
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_99_1365-jpg_gamma_jpg.rf.9211e27f531235dd9ecdd3552da42b55.jpg,GX010069_99_1365-jpg_gamma_jpg.rf.9211e27f531235dd9ecdd3552da42b55.jpg,117.58034722222222,68.41946504542153
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010069_99_1365-jpg_gamma_jpg.rf.de33756791be42c1a2d695f077738489.jpg,GX010069_99_1365-jpg_gamma_jpg.rf.de33756791be42c1a2d695f077738489.jpg,117.57669704861111,68.39120639639575
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_18_337-jpg_gamma_jpg.rf.4bfae1d50c1b2bc385a09037a3aeacc1.jpg,GX010070_18_337-jpg_gamma_jpg.rf.4bfae1d50c1b2bc385a09037a3aeacc1.jpg,114.96221354166667,64.12667229758101
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_18_337-jpg_gamma_jpg.rf.73ebb40dbba7d751c1f8b88a6b8ffae1.jpg,GX010070_18_337-jpg_gamma_jpg.rf.73ebb40dbba7d751c1f8b88a6b8ffae1.jpg,114.9686545138889,64.18593892207016
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_18_337-jpg_gamma_jpg.rf.99d19e71f0b60881659283276a4c64f7.jpg,GX010070_18_337-jpg_gamma_jpg.rf.99d19e71f0b60881659283276a4c64f7.jpg,114.95780381944445,64.11432482918143
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_20_356-jpg_gamma_jpg.rf.1456c57e008f70622c7b6863b5372eb5.jpg,GX010070_20_356-jpg_gamma_jpg.rf.1456c57e008f70622c7b6863b5372eb5.jpg,110.37473524305555,60.13376259828399
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_20_356-jpg_gamma_jpg.rf.c7121f0a4866cc8e46997ab51e51a9e2.jpg,GX010070_20_356-jpg_gamma_jpg.rf.c7121f0a4866cc8e46997ab51e51a9e2.jpg,110.37416232638888,60.14294941664133
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_21_368-jpg_gamma_jpg.rf.1e3ec46e6a3ef31c6b3caaf10b4621a4.jpg,GX010070_21_368-jpg_gamma_jpg.rf.1e3ec46e6a3ef31c6b3caaf10b4621a4.jpg,113.05217881944445,58.43700559454524
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_21_368-jpg_gamma_jpg.rf.5dc49397dbb9f6e3964b83704bfa3648.jpg,GX010070_21_368-jpg_gamma_jpg.rf.5dc49397dbb9f6e3964b83704bfa3648.jpg,113.02312065972222,58.33951209227122
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_21_368-jpg_gamma_jpg.rf.d1437a585c182772da2558f07a36eca3.jpg,GX010070_21_368-jpg_gamma_jpg.rf.d1437a585c182772da2558f07a36eca3.jpg,113.0235546875,58.37369196015137
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_22_383-jpg_gamma_jpg.rf.1df31ce92fea1af347751813a14b385d.jpg,GX010070_22_383-jpg_gamma_jpg.rf.1df31ce92fea1af347751813a14b385d.jpg,109.45397569444444,60.0244516856762
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_22_383-jpg_gamma_jpg.rf.2646980102db8d3619f4f681eade7861.jpg,GX010070_22_383-jpg_gamma_jpg.rf.2646980102db8d3619f4f681eade7861.jpg,109.42835503472222,59.95505685672723
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_22_383-jpg_gamma_jpg.rf.5f117219961b3ef3690176a0ad5c737c.jpg,GX010070_22_383-jpg_gamma_jpg.rf.5f117219961b3ef3690176a0ad5c737c.jpg,109.42426649305555,59.942868652435614
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_23_403-jpg_gamma_jpg.rf.067230d5ce3a74f18391f9852c67b543.jpg,GX010070_23_403-jpg_gamma_jpg.rf.067230d5ce3a74f18391f9852c67b543.jpg,107.1711892361111,59.67396508676121
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_24_429-jpg_gamma_jpg.rf.658ff334df5abc044407bb39000d31da.jpg,GX010070_24_429-jpg_gamma_jpg.rf.658ff334df5abc044407bb39000d31da.jpg,107.69444444444444,61.039256809970915
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_24_429-jpg_gamma_jpg.rf.c750153490c09d1d18e5b144e8c7575c.jpg,GX010070_24_429-jpg_gamma_jpg.rf.c750153490c09d1d18e5b144e8c7575c.jpg,107.71036892361111,61.117109296296256
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_25_461-jpg_gamma_jpg.rf.0cb71776a74d565c0fd38c2719ee610d.jpg,GX010070_25_461-jpg_gamma_jpg.rf.0cb71776a74d565c0fd38c2719ee610d.jpg,109.25923611111111,61.71474626062799
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_25_461-jpg_gamma_jpg.rf.8994259c07e9598e116065b07169522c.jpg,GX010070_25_461-jpg_gamma_jpg.rf.8994259c07e9598e116065b07169522c.jpg,109.26466145833334,61.76144291585635
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_25_461-jpg_gamma_jpg.rf.9ea3ba4be13eaf22eb6a40423ea3ecdf.jpg,GX010070_25_461-jpg_gamma_jpg.rf.9ea3ba4be13eaf22eb6a40423ea3ecdf.jpg,109.26390190972222,61.737200124556544
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_26_484-jpg_gamma_jpg.rf.0a8dfcc91c87825174b9fb010b65f803.jpg,GX010070_26_484-jpg_gamma_jpg.rf.0a8dfcc91c87825174b9fb010b65f803.jpg,106.49287760416667,61.96281017759613
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_26_484-jpg_gamma_jpg.rf.29eb31b60116c71bd8c955a595b44691.jpg,GX010070_26_484-jpg_gamma_jpg.rf.29eb31b60116c71bd8c955a595b44691.jpg,106.50866753472222,62.01461803656509
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_26_484-jpg_gamma_jpg.rf.ea1985351012cd37ef5922763c4b2ead.jpg,GX010070_26_484-jpg_gamma_jpg.rf.ea1985351012cd37ef5922763c4b2ead.jpg,106.50373697916666,61.99603141639156
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_27_515-jpg_gamma_jpg.rf.3d012183422e68d69792481079e23b2b.jpg,GX010070_27_515-jpg_gamma_jpg.rf.3d012183422e68d69792481079e23b2b.jpg,110.90726128472222,62.81460055401016
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_28_544-jpg_gamma_jpg.rf.102ba7b6fc827fd082ea3ad0987167db.jpg,GX010070_28_544-jpg_gamma_jpg.rf.102ba7b6fc827fd082ea3ad0987167db.jpg,114.7800173611111,62.869551840384624
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_29_577-jpg_gamma_jpg.rf.37c6caf3fe00816c088463797a7ec61e.jpg,GX010070_29_577-jpg_gamma_jpg.rf.37c6caf3fe00816c088463797a7ec61e.jpg,122.2453125,59.96074616328502
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_30_606-jpg_gamma_jpg.rf.796a343d727cbfd09de5b58660aa9876.jpg,GX010070_30_606-jpg_gamma_jpg.rf.796a343d727cbfd09de5b58660aa9876.jpg,121.64791232638889,57.59207209136546
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_31_622-jpg_gamma_jpg.rf.f634b2781b4804b89c6c31484dfeeb59.jpg,GX010070_31_622-jpg_gamma_jpg.rf.f634b2781b4804b89c6c31484dfeeb59.jpg,120.69513454861111,61.38143836965196
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_32_642-jpg_gamma_jpg.rf.8ec4e9e8780ab0455748ecb082a7a57b.jpg,GX010070_32_642-jpg_gamma_jpg.rf.8ec4e9e8780ab0455748ecb082a7a57b.jpg,118.74115017361112,62.0874692223881
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_33_657-jpg_gamma_jpg.rf.338bb87f38c7a8f1979ae0676dc7d571.jpg,GX010070_33_657-jpg_gamma_jpg.rf.338bb87f38c7a8f1979ae0676dc7d571.jpg,115.89098090277778,63.284543832600455
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_34_675-jpg_gamma_jpg.rf.017d9d5bb1d1964c99480a6fc63d917a.jpg,GX010070_34_675-jpg_gamma_jpg.rf.017d9d5bb1d1964c99480a6fc63d917a.jpg,107.51956163194444,64.83736062348878
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_34_675-jpg_gamma_jpg.rf.7069cdbdee09105266234323257888c5.jpg,GX010070_34_675-jpg_gamma_jpg.rf.7069cdbdee09105266234323257888c5.jpg,107.5173046875,64.86778222687978
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_34_675-jpg_gamma_jpg.rf.7840f99b0d1151a22cd0822bf44d2131.jpg,GX010070_34_675-jpg_gamma_jpg.rf.7840f99b0d1151a22cd0822bf44d2131.jpg,107.51184027777778,64.8068325531476
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_36_716-jpg_gamma_jpg.rf.dc2ebf4db94401988921e5de4ff8e12d.jpg,GX010070_36_716-jpg_gamma_jpg.rf.dc2ebf4db94401988921e5de4ff8e12d.jpg,130.45231336805554,63.09396074296758
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_38_743-jpg_gamma_jpg.rf.b0ce55292e8cec70fdc3300345fe6b66.jpg,GX010070_38_743-jpg_gamma_jpg.rf.b0ce55292e8cec70fdc3300345fe6b66.jpg,131.02920572916668,60.21875531463134
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_39_758-jpg_gamma_jpg.rf.e673bed16ceda44f62d60745394ca562.jpg,GX010070_39_758-jpg_gamma_jpg.rf.e673bed16ceda44f62d60745394ca562.jpg,128.69606770833335,59.98413544738655
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_40_776-jpg_gamma_jpg.rf.70b1f235ac9f1d837afd765fe95326eb.jpg,GX010070_40_776-jpg_gamma_jpg.rf.70b1f235ac9f1d837afd765fe95326eb.jpg,123.41962673611111,58.28943421266754
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_41_807-jpg_gamma_jpg.rf.c396d26699f85ef87a3b5f24300b3997.jpg,GX010070_41_807-jpg_gamma_jpg.rf.c396d26699f85ef87a3b5f24300b3997.jpg,116.45098090277777,60.4915883291755
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_42_844-jpg_gamma_jpg.rf.bd34f941fbc6ee5962eacf9bc142e027.jpg,GX010070_42_844-jpg_gamma_jpg.rf.bd34f941fbc6ee5962eacf9bc142e027.jpg,113.86720052083334,60.61397342930598
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_42_844-jpg_gamma_jpg.rf.c3bbbef8670feac7f2e36d773a1c3c09.jpg,GX010070_42_844-jpg_gamma_jpg.rf.c3bbbef8670feac7f2e36d773a1c3c09.jpg,113.87318576388888,60.628770026737925
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_43_886-jpg_gamma_jpg.rf.b1d680e28eaba2310529980a20d8e0c3.jpg,GX010070_43_886-jpg_gamma_jpg.rf.b1d680e28eaba2310529980a20d8e0c3.jpg,109.1331032986111,60.76111606407652
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_43_886-jpg_gamma_jpg.rf.de2fbe4d2179602217b6870bc28f7493.jpg,GX010070_43_886-jpg_gamma_jpg.rf.de2fbe4d2179602217b6870bc28f7493.jpg,109.12234375,60.731622140695116
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_44_999-jpg_gamma_jpg.rf.0167ce3a2b7d765eee6205cd62275eb5.jpg,GX010070_44_999-jpg_gamma_jpg.rf.0167ce3a2b7d765eee6205cd62275eb5.jpg,114.66168402777778,60.13268441547636
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_44_999-jpg_gamma_jpg.rf.351aaab26c172153e69b8bb33b835bc2.jpg,GX010070_44_999-jpg_gamma_jpg.rf.351aaab26c172153e69b8bb33b835bc2.jpg,114.67845920138889,60.23623258927761
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_44_999-jpg_gamma_jpg.rf.6c614c55ab01bed8e05e3f16a326ec2e.jpg,GX010070_44_999-jpg_gamma_jpg.rf.6c614c55ab01bed8e05e3f16a326ec2e.jpg,114.66654079861111,60.22771723952868
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_45_1073-jpg_gamma_jpg.rf.0a372fa499c4095d96788a14872f9100.jpg,GX010070_45_1073-jpg_gamma_jpg.rf.0a372fa499c4095d96788a14872f9100.jpg,106.71976996527778,61.25004648339393
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_47_1127-jpg_gamma_jpg.rf.6e59945e09a0e1bedcf72524324b382b.jpg,GX010070_47_1127-jpg_gamma_jpg.rf.6e59945e09a0e1bedcf72524324b382b.jpg,126.36747395833333,54.59411755146592
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_49_1198-jpg_gamma_jpg.rf.25049d89e532ff0d800dafcd45cfbc14.jpg,GX010070_49_1198-jpg_gamma_jpg.rf.25049d89e532ff0d800dafcd45cfbc14.jpg,125.95932291666666,51.52595720133475
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_49_1198-jpg_gamma_jpg.rf.3c1a19b461a13c247bc89707aec0d4be.jpg,GX010070_49_1198-jpg_gamma_jpg.rf.3c1a19b461a13c247bc89707aec0d4be.jpg,125.95585069444445,51.5577592481097
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_49_1198-jpg_gamma_jpg.rf.cbbf90b778d1bcb68853df6fb31ce74f.jpg,GX010070_49_1198-jpg_gamma_jpg.rf.cbbf90b778d1bcb68853df6fb31ce74f.jpg,125.95790798611111,51.49730271184793
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_5_60-jpg_gamma_jpg.rf.8c0524998d69e201dd26d1396cb2e0a2.jpg,GX010070_5_60-jpg_gamma_jpg.rf.8c0524998d69e201dd26d1396cb2e0a2.jpg,134.7378862847222,62.736504182099125
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_5_60-jpg_gamma_jpg.rf.b923a37e0b7729a76072f3d576c05616.jpg,GX010070_5_60-jpg_gamma_jpg.rf.b923a37e0b7729a76072f3d576c05616.jpg,134.7378862847222,62.736504182099125
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_6_144-jpg_gamma_jpg.rf.e8d569b1e27a76915c6fcedc15e5baba.jpg,GX010070_6_144-jpg_gamma_jpg.rf.e8d569b1e27a76915c6fcedc15e5baba.jpg,125.45231770833334,64.24534287063716
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_7_202-jpg_gamma_jpg.rf.1e3aeaeb5a0a474e7dd349c4b65d1c9d.jpg,GX010070_7_202-jpg_gamma_jpg.rf.1e3aeaeb5a0a474e7dd349c4b65d1c9d.jpg,121.43996527777777,62.93867004869736
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010070_7_202-jpg_gamma_jpg.rf.e2e5e719f743868413054b39f5ea4f5b.jpg,GX010070_7_202-jpg_gamma_jpg.rf.e2e5e719f743868413054b39f5ea4f5b.jpg,121.44638020833334,62.94119725917153
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_10_205-jpg_gamma_jpg.rf.73039f8ca8496fc8803a3932927cdb04.jpg,GX010071_10_205-jpg_gamma_jpg.rf.73039f8ca8496fc8803a3932927cdb04.jpg,118.77474392361111,60.576346543581714
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_10_205-jpg_gamma_jpg.rf.976ddf1756a4c4070c7b3b1591f368cf.jpg,GX010071_10_205-jpg_gamma_jpg.rf.976ddf1756a4c4070c7b3b1591f368cf.jpg,118.78139322916667,60.58826630653113
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_11_235-jpg_gamma_jpg.rf.5fa8a94bedd9701fe5590daab37ecb5d.jpg,GX010071_11_235-jpg_gamma_jpg.rf.5fa8a94bedd9701fe5590daab37ecb5d.jpg,118.47003472222222,66.30559155813177
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_11_235-jpg_gamma_jpg.rf.7b4de5ccadb63072f453d6ee90ab4011.jpg,GX010071_11_235-jpg_gamma_jpg.rf.7b4de5ccadb63072f453d6ee90ab4011.jpg,118.47034288194445,66.33477566457307
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_12_305-jpg_gamma_jpg.rf.285f46d3a0344ab84f8be09faa64e722.jpg,GX010071_12_305-jpg_gamma_jpg.rf.285f46d3a0344ab84f8be09faa64e722.jpg,127.02481336805556,66.9246755773761
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_12_305-jpg_gamma_jpg.rf.3261a69ac66e182db728fa3513c3af2c.jpg,GX010071_12_305-jpg_gamma_jpg.rf.3261a69ac66e182db728fa3513c3af2c.jpg,127.01383246527777,66.98621479622061
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_12_305-jpg_gamma_jpg.rf.8f80f3a4ba8766e266c2caaa7198aa74.jpg,GX010071_12_305-jpg_gamma_jpg.rf.8f80f3a4ba8766e266c2caaa7198aa74.jpg,127.03247395833333,66.98848150074284
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_22_444-jpg_gamma_jpg.rf.f6d792b82102c8818b05b6080c399a29.jpg,GX010071_22_444-jpg_gamma_jpg.rf.f6d792b82102c8818b05b6080c399a29.jpg,132.93250434027777,64.6086448845283
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_28_514-jpg_gamma_jpg.rf.0737d6fb4367784e9b1dfbf49d6a7a94.jpg,GX010071_28_514-jpg_gamma_jpg.rf.0737d6fb4367784e9b1dfbf49d6a7a94.jpg,122.74947916666666,61.31841155162814
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_28_514-jpg_gamma_jpg.rf.6a90955529dc4c7cf1b9c3941c566308.jpg,GX010071_28_514-jpg_gamma_jpg.rf.6a90955529dc4c7cf1b9c3941c566308.jpg,122.74211371527778,61.281867282949094
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_28_514-jpg_gamma_jpg.rf.df48e5f31dfd39fbd4278d52d8787187.jpg,GX010071_28_514-jpg_gamma_jpg.rf.df48e5f31dfd39fbd4278d52d8787187.jpg,122.73920572916667,61.291504455889765
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_33_544-jpg_gamma_jpg.rf.05f777631f3047f8660d98f2e2e77026.jpg,GX010071_33_544-jpg_gamma_jpg.rf.05f777631f3047f8660d98f2e2e77026.jpg,119.54968315972222,70.78547609032266
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_33_544-jpg_gamma_jpg.rf.a83177171be59a985d0f09c43cd4bf87.jpg,GX010071_33_544-jpg_gamma_jpg.rf.a83177171be59a985d0f09c43cd4bf87.jpg,119.54973524305555,70.83657958504475
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_35_559-jpg_gamma_jpg.rf.5a7d3efac6985e72e5d9c13c030efbb0.jpg,GX010071_35_559-jpg_gamma_jpg.rf.5a7d3efac6985e72e5d9c13c030efbb0.jpg,113.87261284722223,69.19132909919644
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_35_559-jpg_gamma_jpg.rf.d484a545519462e10ecb82409f7eb391.jpg,GX010071_35_559-jpg_gamma_jpg.rf.d484a545519462e10ecb82409f7eb391.jpg,113.8783203125,69.21860461202317
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_36_576-jpg_gamma_jpg.rf.18d9736c7acd069b89d0097efa306d4b.jpg,GX010071_36_576-jpg_gamma_jpg.rf.18d9736c7acd069b89d0097efa306d4b.jpg,112.5933984375,68.91487156818656
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_36_576-jpg_gamma_jpg.rf.78ce1a146f19bb1c773d5241d0f97aef.jpg,GX010071_36_576-jpg_gamma_jpg.rf.78ce1a146f19bb1c773d5241d0f97aef.jpg,112.60985243055555,68.97644492877946
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_36_576-jpg_gamma_jpg.rf.fd97f6ba27c895af0348d9c743ea0186.jpg,GX010071_36_576-jpg_gamma_jpg.rf.fd97f6ba27c895af0348d9c743ea0186.jpg,112.60388020833334,68.94901251619106
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_37_591-jpg_gamma_jpg.rf.4dfd5c41ae30da133124230f950b6471.jpg,GX010071_37_591-jpg_gamma_jpg.rf.4dfd5c41ae30da133124230f950b6471.jpg,112.41471788194444,71.11947774072247
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_37_591-jpg_gamma_jpg.rf.ba2ea93fbcb3a2b892d0a572a0daef07.jpg,GX010071_37_591-jpg_gamma_jpg.rf.ba2ea93fbcb3a2b892d0a572a0daef07.jpg,112.40860243055556,71.07864669699309
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_38_615-jpg_gamma_jpg.rf.d5a354b22667481100e71cbdd98f6b6a.jpg,GX010071_38_615-jpg_gamma_jpg.rf.d5a354b22667481100e71cbdd98f6b6a.jpg,118.56852864583334,66.95191857629565
C:\Users\carmonta\Desktop\data-centric-cross-season-transfer\datasets\train_on_all\images\GX010071_39_626-jpg_gamma_jpg.rf.197700e7ef2340e48516fa9e1ad1f5de.jpg,GX010071_39_626-jpg_gamma_jpg.rf.197700e7ef2340e48516fa9e1ad1f5de.jpg,125.3446484375,62.771239264007285
